"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"51999","Virginia (Nonmetropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",2361728,2572123,2804416,3177830,3633343,4075663,4476239,5023513,5615839,6365193,7071445,7711580,8577632,9011223,9530055,10510382,10969591,11500850,12162870,13069321,14079565,14607334,15145689,16128892,16785991,17591926,18268301,18934905,20043156,20957578,21633001,22884356,23945972,24537842,25723614,27063601,28318322,29832868,31409354,32650740,32670326,33178499,34804987,35965378,36348779
"51999","Virginia (Nonmetropolitan Portion)","5","CA1","2","...","Population (persons) 1/",911857,907159,929238,938266,949060,958759,974092,988183,999692,1011606,1015334,1011603,1009620,1008830,1008264,1004780,1001651,997045,996325,993423,991783,994231,1003072,1010930,1017801,1024813,1032230,1036491,1040262,1043543,1048149,1049109,1046728,1048636,1051312,1052591,1059233,1065803,1070415,1074337,1072812,1072222,1069566,1065102,1061716
"51999","Virginia (Nonmetropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",2590,2835,3018,3387,3828,4251,4595,5084,5618,6292,6965,7623,8496,8932,9452,10460,10952,11535,12208,13156,14196,14692,15099,15955,16492,17166,17698,18268,19267,20083,20639,21813,22877,23400,24468,25711,26735,27991,29343,30392,30453,30944,32541,33767,34236
"53000","Washington","8","CA1","1","...","Personal income (thousands of dollars)",14189188,14963601,15755947,16989715,19127287,21698528,24547939,27214698,30209293,35169171,40384610,45782444,51097568,54130092,57653542,61878676,65726570,70357031,74676889,81297370,89944983,98836571,105764944,114219155,120031194,126249814,133439562,143521290,154810718,169740426,181500261,194251014,198872835,203043498,211257491,226688412,235510032,255639739,276741494,289678642,280943954,286862463,303999485,324458394,332654857
"53000","Washington","8","CA1","2","...","Population (persons) 1/",3343000,3417362,3446958,3446815,3477227,3547877,3618824,3690561,3772360,3886191,4012831,4154678,4235728,4276551,4300269,4343657,4400096,4452724,4531903,4639894,4746315,4903043,5025624,5160757,5278842,5375161,5481027,5569753,5674747,5769562,5842564,5910512,5985722,6052349,6104115,6178645,6257305,6370753,6461587,6562231,6667426,6742256,6821481,6895318,6971406
"53000","Washington","8","CA1","3","...","Per capita personal income (dollars) 2/",4244,4379,4571,4929,5501,6116,6783,7374,8008,9050,10064,11019,12063,12657,13407,14246,14938,15801,16478,17521,18950,20158,21045,22132,22738,23488,24346,25768,27281,29420,31065,32865,33225,33548,34609,36689,37638,40127,42829,44143,42137,42547,44565,47055,47717
"53998","Washington (Metropolitan Portion)","8","CA1","1","...","Personal income (thousands of dollars)",12789268,13432393,14076534,15094923,16923603,19214045,21796494,24221537,26976246,31459690,36197483,41082925,45924711,48751809,51719753,55613515,59320766,63585880,67760921,73895646,81813885,90161360,96466345,104154715,109231669,115051984,121647935,130775394,141422650,155527374,166967459,178911593,182951577,186637947,193889600,208262099,216384885,235120187,254369430,265655433,257521854,263019734,278823601,297961277,305636390
"53998","Washington (Metropolitan Portion)","8","CA1","2","...","Population (persons) 1/",2964415,3023451,3047149,3037560,3062199,3124200,3193519,3249640,3321314,3426397,3540219,3667734,3742836,3783253,3804733,3844965,3899950,3950644,4024443,4126877,4224573,4367879,4478968,4600448,4706377,4789792,4883794,4963906,5059836,5149722,5217288,5279508,5349243,5409229,5454942,5518504,5589227,5691970,5776264,5868596,5967411,6036307,6112565,6185048,6261604
"53998","Washington (Metropolitan Portion)","8","CA1","3","...","Per capita personal income (dollars) 2/",4314,4443,4620,4969,5527,6150,6825,7454,8122,9182,10225,11201,12270,12886,13594,14464,15211,16095,16837,17906,19366,20642,21538,22640,23209,24020,24908,26345,27950,30201,32003,33888,34201,34504,35544,37739,38715,41307,44037,45267,43155,43573,45615,48174,48811
"53999","Washington (Nonmetropolitan Portion)","8","CA1","1","...","Personal income (thousands of dollars)",1399920,1531208,1679413,1894792,2203684,2484483,2751445,2993161,3233047,3709481,4187127,4699519,5172857,5378283,5933789,6265161,6405804,6771151,6915968,7401724,8131098,8675211,9298599,10064440,10799525,11197830,11791627,12745896,13388068,14213052,14532802,15339421,15921258,16405551,17367891,18426313,19125147,20519552,22372064,24023209,23422100,23842729,25175884,26497117,27018467
"53999","Washington (Nonmetropolitan Portion)","8","CA1","2","...","Population (persons) 1/",378585,393911,399809,409255,415028,423677,425305,440921,451046,459794,472612,486944,492892,493298,495536,498692,500146,502080,507460,513017,521742,535164,546656,560309,572465,585369,597233,605847,614911,619840,625276,631004,636479,643120,649173,660141,668078,678783,685323,693635,700015,705949,708916,710270,709802
"53999","Washington (Nonmetropolitan Portion)","8","CA1","3","...","Per capita personal income (dollars) 2/",3698,3887,4201,4630,5310,5864,6469,6788,7168,8068,8860,9651,10495,10903,11974,12563,12808,13486,13629,14428,15585,16210,17010,17962,18865,19130,19744,21038,21772,22930,23242,24310,25015,25509,26754,27913,28627,30230,32645,34634,33459,33774,35513,37306,38065
"54000","West Virginia","5","CA1","1","...","Personal income (thousands of dollars)",4937940,5498992,6033654,6678475,7301761,8092684,9145345,10184212,11390258,12678219,14143090,15551422,16955564,17963649,18443609,19834253,20656256,21164791,21696598,23140463,24509565,26100381,27188446,29300856,30384331,31675691,32710697,34035829,35459837,36878357,37789589,39927254,41960800,43712194,44802084,46384074,48087773,51653779,53603638,57048009,57759923,58958749,62990103,65244567,65888889
"54000","West Virginia","5","CA1","2","...","Population (persons) 1/",1746000,1746629,1770252,1796910,1805293,1814048,1840548,1877440,1905628,1920342,1939062,1951349,1954125,1949605,1945058,1927696,1906831,1882352,1857583,1830213,1806570,1792548,1798735,1806451,1817539,1820421,1823700,1822808,1819113,1815609,1811799,1807021,1801481,1805414,1812295,1816438,1820492,1827912,1834052,1840310,1847775,1854146,1855184,1856680,1854304
"54000","West Virginia","5","CA1","3","...","Per capita personal income (dollars) 2/",2828,3148,3408,3717,4045,4461,4969,5425,5977,6602,7294,7970,8677,9214,9482,10289,10833,11244,11680,12644,13567,14560,15115,16220,16717,17400,17936,18672,19493,20312,20857,22096,23292,24212,24721,25536,26415,28258,29227,30999,31259,31798,33954,35140,35533
"54998","West Virginia (Metropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",3125176,3458939,3771694,4160635,4549249,5063181,5657527,6327090,7046220,7857058,8730380,9540923,10452694,11039458,11388339,12232503,12825854,13226881,13612381,14637811,15584328,16553705,17188095,18499396,19244068,20111414,20822273,21706565,22575912,23552298,24225515,25651983,26903995,28162695,28896800,29828599,30977554,33351085,34595692,36734624,37079665,37892431,40464872,41953814,42370936
"54998","West Virginia (Metropolitan Portion)","5","CA1","2","...","Population (persons) 1/",1018487,1019035,1030318,1043743,1049814,1054613,1067603,1086071,1100943,1109538,1121704,1131679,1133632,1129962,1127319,1118748,1106532,1094538,1083550,1071393,1061265,1056979,1063173,1070160,1078465,1082786,1086481,1088751,1088289,1087892,1087993,1087519,1086545,1090529,1096697,1101119,1105436,1111361,1116780,1122052,1128084,1133751,1135699,1138962,1139699
"54998","West Virginia (Metropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",3068,3394,3661,3986,4333,4801,5299,5826,6400,7081,7783,8431,9221,9770,10102,10934,11591,12084,12563,13662,14685,15661,16167,17287,17844,18574,19165,19937,20744,21649,22266,23588,24761,25825,26349,27089,28023,30009,30978,32739,32870,33422,35630,36835,37177
"54999","West Virginia (Nonmetropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",1812764,2040053,2261960,2517840,2752512,3029503,3487818,3857122,4344038,4821161,5412710,6010499,6502870,6924191,7055270,7601750,7830402,7937910,8084217,8502652,8925237,9546676,10000351,10801460,11140263,11564277,11888424,12329264,12883925,13326059,13564074,14275271,15056805,15549499,15905284,16555475,17110219,18302694,19007946,20313385,20680258,21066318,22525231,23290753,23517953
"54999","West Virginia (Nonmetropolitan Portion)","5","CA1","2","...","Population (persons) 1/",727513,727594,739934,753167,755479,759435,772945,791369,804685,810804,817358,819670,820493,819643,817739,808948,800299,787814,774033,758820,745305,735569,735562,736291,739074,737635,737219,734057,730824,727717,723806,719502,714936,714885,715598,715319,715056,716551,717272,718258,719691,720395,719485,717718,714605
"54999","West Virginia (Nonmetropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",2492,2804,3057,3343,3643,3989,4512,4874,5398,5946,6622,7333,7926,8448,8628,9397,9784,10076,10444,11205,11975,12979,13596,14670,15073,15678,16126,16796,17629,18312,18740,19840,21060,21751,22227,23144,23929,25543,26500,28281,28735,29243,31307,32451,32910
"55000","Wisconsin","3","CA1","1","...","Personal income (thousands of dollars)",16412939,17608648,18906602,20672925,23063852,25336188,27780259,30467634,34046419,38043778,42624845,47044158,51312375,54093662,56943621,62636868,66035054,69696732,73565811,78133573,85245111,90107459,93598800,101153823,106406212,112976381,118711941,125583773,133198635,142445484,148265091,157907304,164764599,169407371,175300657,184129032,190598441,202367424,211383868,218495288,217583836,220327136,232803328,243147894,248335453
"55000","Wisconsin","3","CA1","2","...","Population (persons) 1/",4378000,4425944,4459968,4498433,4518461,4538173,4569616,4584688,4613299,4631944,4665911,4712045,4726345,4728862,4721438,4735571,4747765,4755625,4777923,4822391,4856568,4904562,4964343,5025398,5084889,5133678,5184836,5229986,5266213,5297672,5332666,5373999,5406835,5445162,5479203,5514026,5546166,5577655,5610775,5640996,5669264,5689060,5708785,5724554,5742713
"55000","Wisconsin","3","CA1","3","...","Per capita personal income (dollars) 2/",3749,3979,4239,4596,5104,5583,6079,6646,7380,8213,9135,9984,10857,11439,12061,13227,13909,14656,15397,16202,17553,18372,18854,20129,20926,22007,22896,24012,25293,26888,27803,29384,30473,31112,31994,33393,34366,36282,37675,38733,38380,38728,40780,42475,43244
"55998","Wisconsin (Metropolitan Portion)","3","CA1","1","...","Personal income (thousands of dollars)",12833422,13732168,14690238,16046149,17808196,19599022,21411483,23453092,26062872,29109055,32519701,35851158,39181313,41332071,43521923,47805177,50515223,53264013,56507906,60473928,65763072,69696588,72354230,78123062,82097974,86985338,91563779,96542702,102367849,109400816,113982649,121482455,126587514,130260827,134634010,141064574,146248140,155985014,162497777,167816778,166838456,168622543,178207720,186123709,189940547
"55998","Wisconsin (Metropolitan Portion)","3","CA1","2","...","Population (persons) 1/",3218748,3265415,3284234,3307028,3313105,3329549,3337387,3346013,3356884,3366660,3387031,3408573,3408904,3413105,3409499,3419351,3434318,3445169,3467270,3503467,3534976,3575869,3622207,3667592,3709756,3742848,3777317,3808784,3833654,3855734,3880614,3910255,3937033,3967475,3994953,4022473,4047448,4073666,4103907,4131528,4161801,4181878,4199867,4218855,4236751
"55998","Wisconsin (Metropolitan Portion)","3","CA1","3","...","Per capita personal income (dollars) 2/",3987,4205,4473,4852,5375,5886,6416,7009,7764,8646,9601,10518,11494,12110,12765,13981,14709,15460,16298,17261,18604,19491,19975,21301,22130,23240,24240,25347,26702,28374,29372,31068,32153,32832,33701,35069,36133,38291,39596,40619,40088,40322,42432,44117,44832
"55999","Wisconsin (Nonmetropolitan Portion)","3","CA1","1","...","Personal income (thousands of dollars)",3579517,3876480,4216364,4626776,5255656,5737166,6368776,7014542,7983547,8934723,10105144,11193000,12131062,12761591,13421698,14831691,15519831,16432719,17057905,17659645,19482039,20410871,21244570,23030761,24308238,25991043,27148162,29041071,30830786,33044668,34282442,36424849,38177085,39146544,40666647,43064458,44350301,46382410,48886091,50678510,50745380,51704593,54595608,57024185,58394906
"55999","Wisconsin (Nonmetropolitan Portion)","3","CA1","2","...","Population (persons) 1/",1159252,1160529,1175734,1191405,1205356,1208624,1232229,1238675,1256415,1265284,1278880,1303472,1317441,1315757,1311939,1316220,1313447,1310456,1310653,1318924,1321592,1328693,1342136,1357806,1375133,1390830,1407519,1421202,1432559,1441938,1452052,1463744,1469802,1477687,1484250,1491553,1498718,1503989,1506868,1509468,1507463,1507182,1508918,1505699,1505962
"55999","Wisconsin (Nonmetropolitan Portion)","3","CA1","3","...","Per capita personal income (dollars) 2/",3088,3340,3586,3883,4360,4747,5169,5663,6354,7061,7902,8587,9208,9699,10230,11268,11816,12540,13015,13389,14741,15362,15829,16962,17677,18687,19288,20434,21521,22917,23610,24885,25974,26492,27399,28872,29592,30840,32442,33574,33663,34305,36182,37872,38776
"56000","Wyoming","7","CA1","1","...","Personal income (thousands of dollars)",1211800,1340970,1489501,1674888,1955087,2287808,2592763,2866478,3346328,3998436,4673609,5450387,6230155,6551993,6480802,6759540,7065532,7020202,6753096,6889718,7543501,8154337,8560845,9067963,9576036,10018036,10483811,10945062,11720150,12468152,13310999,14300152,15187576,15680543,16779577,18152577,20146207,23176995,24481059,26778027,24346760,25403827,27946376,30255128,30779416
"56000","Wyoming","7","CA1","2","...","Population (persons) 1/",329000,333795,340023,346863,353353,364548,380477,395446,411530,430897,451850,474185,491712,506400,510344,504895,499696,495633,476966,465103,458373,453690,459260,466251,473081,480283,485160,488167,489451,490787,491780,494300,494657,500017,503453,509106,514157,522667,534876,546043,559851,564222,567329,576626,582658
"56000","Wyoming","7","CA1","3","...","Per capita personal income (dollars) 2/",3683,4017,4381,4829,5533,6276,6815,7249,8131,9279,10343,11494,12670,12938,12699,13388,14140,14164,14158,14813,16457,17973,18641,19449,20242,20859,21609,22421,23946,25404,27067,28930,30703,31360,33329,35656,39183,44344,45770,49040,43488,45025,49260,52469,52826
"56998","Wyoming (Metropolitan Portion)","7","CA1","1","...","Personal income (thousands of dollars)",443823,491647,535459,589770,682129,805915,924015,1009109,1168392,1391420,1583833,1813631,2071908,2172681,2111958,2198679,2233189,2171712,2194210,2239560,2456997,2686533,2753504,2921178,3068730,3199736,3315197,3436587,3674195,3900715,4121824,4520399,4719011,4987259,5318191,5716801,6319222,7174921,7433499,8435261,7655849,7975077,8819993,9540155,9745573
"56998","Wyoming (Metropolitan Portion)","7","CA1","2","...","Population (persons) 1/",106414,108000,110065,113103,115272,118293,120744,124170,127839,132516,137522,141517,145218,148223,149199,146511,144671,143588,139653,137030,135389,134471,136290,138913,141476,144201,145200,146045,146639,146668,147291,148428,149532,150780,152330,154462,155654,157625,160019,162759,165668,167515,168821,173292,176782
"56998","Wyoming (Metropolitan Portion)","7","CA1","3","...","Per capita personal income (dollars) 2/",4171,4552,4865,5214,5918,6813,7653,8127,9140,10500,11517,12816,14268,14658,14155,15007,15436,15125,15712,16344,18148,19979,20203,21029,21691,22189,22832,23531,25056,26596,27984,30455,31559,33076,34912,37011,40598,45519,46454,51827,46212,47608,52245,55052,55128
"56999","Wyoming (Nonmetropolitan Portion)","7","CA1","1","...","Personal income (thousands of dollars)",767977,849323,954042,1085118,1272958,1481893,1668748,1857369,2177936,2607016,3089776,3636756,4158247,4379312,4368844,4560861,4832343,4848490,4558886,4650158,5086504,5467804,5807341,6146785,6507306,6818300,7168614,7508475,8045955,8567437,9189175,9779753,10468565,10693284,11461386,12435776,13826985,16002074,17047560,18342766,16690911,17428750,19126383,20714973,21033843
"56999","Wyoming (Nonmetropolitan Portion)","7","CA1","2","...","Population (persons) 1/",222586,225795,229958,233760,238081,246255,259733,271276,283691,298381,314328,332668,346494,358177,361145,358384,355025,352045,337313,328073,322984,319219,322970,327338,331605,336082,339960,342122,342812,344119,344489,345872,345125,349237,351123,354644,358503,365042,374857,383284,394183,396707,398508,403334,405876
"56999","Wyoming (Nonmetropolitan Portion)","7","CA1","3","...","Per capita personal income (dollars) 2/",3450,3761,4149,4642,5347,6018,6425,6847,7677,8737,9830,10932,12001,12227,12097,12726,13611,13772,13515,14174,15748,17129,17981,18778,19624,20288,21087,21947,23470,24897,26675,28276,30333,30619,32642,35066,38569,43836,45478,47857,42343,43934,47995,51359,51823
"91000","New England","1","CA1","1","...","Personal income (thousands of dollars)",50092137,54010929,57526289,62322433,67889746,73620137,79341132,86169331,94376189,104894961,117276884,132543434,148135366,161289930,174287707,195575737,211359792,228337538,248416805,273422570,292827630,301103361,305359650,323192626,335292710,349442241,368904000,389672282,414520973,442914579,468337479,514672611,536585377,540232788,555177114,586787827,610940087,655985529,690564612,708499651,694439090,714543341,752897059,788699214,801066757
"91000","New England","1","CA1","2","...","Population (persons) 1/",11735000,11878088,11996218,12087834,12147736,12156540,12176402,12207302,12257357,12302714,12345269,12371656,12435782,12467917,12544350,12641838,12740544,12833004,12951233,13084523,13181740,13229502,13247630,13271045,13334364,13396380,13472634,13554814,13642197,13733828,13837653,13949721,14041043,14122441,14182454,14206683,14216656,14245540,14279205,14340115,14403575,14464915,14517822,14563443,14618806
"91000","New England","1","CA1","3","...","Per capita personal income (dollars) 2/",4269,4547,4795,5156,5589,6056,6516,7059,7700,8526,9500,10713,11912,12936,13894,15471,16590,17793,19181,20897,22215,22760,23050,24353,25145,26085,27382,28748,30385,32250,33845,36895,38215,38253,39145,41304,42974,46048,48362,49407,48213,49398,51860,54156,54797
"91998","New England (Metropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",45687898,49229316,52352305,56626797,61483935,66538496,71757198,77644457,85049805,94453678,105570180,119381248,133439516,145422033,157332545,176710378,191012891,206226036,224158563,246881546,263811112,271418154,275009428,291128718,302104577,314520202,332288116,351191442,373871312,399343880,422818649,465611891,485250469,487531142,500329870,528515299,550861351,591870550,623329841,638964333,625398586,644559669,679425716,712253986,722792424
"91998","New England (Metropolitan Portion)","1","CA1","2","...","Population (persons) 1/",10468199,10596257,10694516,10759715,10800335,10793869,10791675,10807367,10837886,10861164,10887103,10905903,10965991,10991440,11058873,11145113,11236766,11314271,11408549,11512500,11586252,11618952,11628627,11645411,11701525,11758227,11825495,11896664,11977091,12061905,12156035,12255460,12338694,12406462,12453881,12468260,12472179,12493239,12523975,12583692,12650089,12713732,12769909,12819629,12877991
"91998","New England (Metropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",4364,4646,4895,5263,5693,6164,6649,7184,7847,8696,9697,10946,12168,13230,14227,15855,16999,18227,19648,21445,22769,23360,23649,24999,25818,26749,28099,29520,31216,33108,34783,37992,39328,39297,40175,42389,44167,47375,49771,50777,49438,50698,53205,55560,56126
"91999","New England (Nonmetropolitan Portion)","1","CA1","1","...","Personal income (thousands of dollars)",4404239,4781613,5173984,5695636,6405811,7081641,7583934,8524874,9326384,10441283,11706704,13162186,14695850,15867897,16955162,18865359,20346901,22111502,24258242,26541024,29016518,29685207,30350222,32063908,33188133,34922039,36615884,38480840,40649661,43570699,45518830,49060720,51334908,52701646,54847244,58272528,60078736,64114979,67234771,69535318,69040504,69983672,73471343,76445228,78274333
"91999","New England (Nonmetropolitan Portion)","1","CA1","2","...","Population (persons) 1/",1266801,1281831,1301702,1328119,1347401,1362671,1384727,1399935,1419471,1441550,1458166,1465753,1469791,1476477,1485477,1496725,1503778,1518733,1542684,1572023,1595488,1610550,1619003,1625634,1632839,1638153,1647139,1658150,1665106,1671923,1681618,1694261,1702349,1715979,1728573,1738423,1744477,1752301,1755230,1756423,1753486,1751183,1747913,1743814,1740815
"91999","New England (Nonmetropolitan Portion)","1","CA1","3","...","Per capita personal income (dollars) 2/",3477,3730,3975,4288,4754,5197,5477,6089,6570,7243,8028,8980,9999,10747,11414,12604,13531,14559,15725,16883,18187,18432,18746,19724,20325,21318,22230,23207,24413,26060,27068,28957,30155,30712,31730,33520,34439,36589,38305,39589,39373,39964,42034,43838,44964
"92000","Mideast","2","CA1","1","...","Personal income (thousands of dollars)",185263037,200277292,214940041,232423292,250879869,272391219,295144056,317128357,344716293,378760160,416600877,462310095,513464039,554048846,593075157,652764528,699135363,744798166,796254536,871575408,941407399,998528669,1017353716,1077830010,1112607090,1151235450,1211623418,1275417439,1347438520,1424380898,1496086763,1613058950,1672311976,1694940347,1746074711,1848336706,1938732181,2080422062,2211267766,2277305880,2239525363,2307869555,2431821734,2532215535,2562612380
"92000","Mideast","2","CA1","2","...","Population (persons) 1/",42111000,42516918,42869509,42991563,42836999,42709177,42727721,42667403,42546619,42421484,42358101,42272235,42328543,42382098,42543638,42686518,42793973,42991120,43189888,43435353,43584907,43761704,44070941,44392469,44717161,44969670,45186033,45383860,45579719,45822025,46105834,46386027,46619373,46841190,47034773,47162342,47239239,47334435,47473718,47684886,47943872,48203436,48448527,48643697,48825279
"92000","Mideast","2","CA1","3","...","Per capita personal income (dollars) 2/",4399,4711,5014,5406,5857,6378,6908,7433,8102,8928,9835,10936,12130,13073,13940,15292,16337,17324,18436,20066,21599,22817,23084,24280,24881,25600,26814,28103,29562,31085,32449,34775,35872,36185,37123,39191,41041,43952,46579,47757,46711,47878,50194,52056,52485
"92998","Mideast (Metropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",175925011,190229019,204109444,220616641,237792005,258032616,279382740,300031867,326069297,358199038,393774079,437293660,485889380,524653923,562263624,619183109,663897090,707825694,757302736,829602070,895888355,950792179,967603591,1025001513,1058097556,1094707382,1153177902,1214368062,1284078317,1358371100,1427349042,1540347640,1596903933,1618677244,1666809474,1764451911,1852283676,1989793242,2115764936,2177326981,2139213741,2204368571,2323075753,2419616731,2448791164
"92998","Mideast (Metropolitan Portion)","2","CA1","2","...","Population (persons) 1/",39230732,39623104,39925310,39998840,39844846,39713463,39706970,39627268,39491135,39361874,39296596,39216771,39275256,39332791,39493368,39643821,39761884,39968479,40174603,40410996,40551368,40714228,41007069,41313409,41623155,41868588,42082915,42279065,42483152,42733264,43018069,43299807,43537441,43758363,43948279,44076230,44153542,44243774,44381125,44594577,44856032,45120265,45370795,45575922,45769624
"92998","Mideast (Metropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",4484,4801,5112,5516,5968,6497,7036,7571,8257,9100,10021,11151,12371,13339,14237,15619,16697,17710,18850,20529,22093,23353,23596,24810,25421,26146,27403,28723,30226,31787,33180,35574,36679,36991,37927,40032,41951,44973,47673,48825,47691,48855,51202,53090,53503
"92999","Mideast (Nonmetropolitan Portion)","2","CA1","1","...","Personal income (thousands of dollars)",9338026,10048273,10830597,11806651,13087864,14358603,15761316,17096490,18646996,20561122,22826798,25016435,27574659,29394923,30811533,33581419,35238273,36972472,38951800,41973338,45519044,47736490,49750125,52828497,54509534,56528068,58445516,61049377,63360203,66009798,68737721,72711310,75408043,76263103,79265237,83884795,86448505,90628820,95502830,99978899,100311622,103500984,108745981,112598804,113821216
"92999","Mideast (Nonmetropolitan Portion)","2","CA1","2","...","Population (persons) 1/",2880268,2893814,2944199,2992723,2992153,2995714,3020751,3040135,3055484,3059610,3061505,3055464,3053287,3049307,3050270,3042697,3032089,3022641,3015285,3024357,3033539,3047476,3063872,3079060,3094006,3101082,3103118,3104795,3096567,3088761,3087765,3086220,3081932,3082827,3086494,3086112,3085697,3090661,3092593,3090309,3087840,3083171,3077732,3067775,3055655
"92999","Mideast (Nonmetropolitan Portion)","2","CA1","3","...","Per capita personal income (dollars) 2/",3242,3472,3679,3945,4374,4793,5218,5624,6103,6720,7456,8187,9031,9640,10101,11037,11622,12232,12918,13878,15005,15664,16238,17157,17618,18228,18834,19663,20461,21371,22261,23560,24468,24738,25681,27181,28016,29323,30881,32352,32486,33570,35333,36704,37249
"93000","Great Lakes","3","CA1","1","...","Personal income (thousands of dollars)",161928782,170494196,183426586,200394486,223874628,243199998,262731562,288767702,320486869,355660998,391849551,424576496,463204264,484571334,510443082,563522004,598723246,631196515,663746512,710990557,765121349,808178601,827758853,889114327,929064461,985421809,1038338499,1096241676,1157716855,1229642153,1279848798,1362631934,1398741884,1419651254,1457179706,1518609617,1570273347,1654831308,1722891563,1768621327,1714955293,1747304046,1850774029,1930625082,1968760416
"93000","Great Lakes","3","CA1","2","...","Population (persons) 1/",39904000,40319722,40622322,40824274,40946800,41036791,41105385,41186726,41353165,41510152,41610978,41693671,41647869,41492474,41366046,41393218,41417995,41455030,41589687,41720866,41872543,42091157,42495903,42902625,43274741,43589980,43923694,44239468,44493603,44727877,44969225,45216019,45401564,45550284,45707787,45844372,45949142,46071573,46187992,46275120,46355854,46440304,46505452,46566078,46662180
"93000","Great Lakes","3","CA1","3","...","Per capita personal income (dollars) 2/",4058,4229,4515,4909,5467,5926,6392,7011,7750,8568,9417,10183,11122,11679,12340,13614,14456,15226,15959,17042,18273,19201,19479,20724,21469,22607,23640,24780,26020,27492,28461,30136,30808,31167,31880,33125,34174,35919,37302,38220,36995,37625,39797,41460,42192
"93998","Great Lakes (Metropolitan Portion)","3","CA1","1","...","Personal income (thousands of dollars)",137211004,144363822,154817625,168913675,187558639,203901579,219304091,241284632,268140254,297743583,327470317,355357002,387226059,404914503,427389734,470677627,501588179,529907375,558149830,600558065,644751624,682487012,698818458,749342280,782742838,829551017,876543641,924039346,975610709,1038135129,1081918040,1154015649,1183432055,1201679775,1231373657,1281360544,1328431149,1402976368,1458868324,1492994136,1443828641,1469830271,1555511383,1626520647,1654730304
"93998","Great Lakes (Metropolitan Portion)","3","CA1","2","...","Population (persons) 1/",32504626,32847577,33049022,33144377,33180369,33222023,33207482,33233285,33329210,33437910,33481207,33512710,33427817,33314428,33219988,33254814,33296547,33362822,33494619,33609596,33746092,33943012,34284793,34627641,34936316,35190135,35459876,35720436,35924962,36120062,36326967,36540536,36713383,36846032,36983781,37101752,37196700,37309400,37426166,37518042,37624640,37718844,37796372,37884526,37996189
"93998","Great Lakes (Metropolitan Portion)","3","CA1","3","...","Per capita personal income (dollars) 2/",4221,4395,4684,5096,5653,6138,6604,7260,8045,8904,9781,10604,11584,12154,12865,14154,15064,15883,16664,17869,19106,20107,20383,21640,22405,23573,24719,25869,27157,28741,29783,31582,32234,32614,33295,34536,35714,37604,38980,39794,38375,38968,41155,42934,43550
"93999","Great Lakes (Nonmetropolitan Portion)","3","CA1","1","...","Personal income (thousands of dollars)",24717778,26130374,28608961,31480811,36315989,39298419,43427471,47483070,52346615,57917415,64379234,69219494,75978205,79656831,83053348,92844377,97135067,101289140,105596682,110432492,120369725,125691589,128940395,139772047,146321623,155870792,161794858,172202330,182106146,191507024,197930758,208616285,215309829,217971479,225806049,237249073,241842198,251854940,264023239,275627191,271126652,277473775,295262646,304104435,314030112
"93999","Great Lakes (Nonmetropolitan Portion)","3","CA1","2","...","Population (persons) 1/",7399374,7472145,7573300,7679897,7766431,7814768,7897903,7953441,8023955,8072242,8129771,8180961,8220052,8178046,8146058,8138404,8121448,8092208,8095068,8111270,8126451,8148145,8211110,8274984,8338425,8399845,8463818,8519032,8568641,8607815,8642258,8675483,8688181,8704252,8724006,8742620,8752442,8762173,8761826,8757078,8731214,8721460,8709080,8681552,8665991
"93999","Great Lakes (Nonmetropolitan Portion)","3","CA1","3","...","Per capita personal income (dollars) 2/",3341,3497,3778,4099,4676,5029,5499,5970,6524,7175,7919,8461,9243,9740,10196,11408,11960,12517,13045,13615,14812,15426,15703,16891,17548,18556,19116,20214,21253,22248,22903,24047,24782,25042,25883,27137,27631,28743,30133,31475,31053,31815,33903,35029,36237
"94000","Plains","4","CA1","1","...","Personal income (thousands of dollars)",59311900,64275230,69188659,76424313,89095624,94313977,103657295,110947976,122613347,138792888,153076647,165347717,187008368,199280709,208939916,232589226,245573964,257171083,270845232,283941456,306118093,324257652,335617694,360161829,372183078,397157048,416214553,447856219,470776104,502497747,523684674,561654692,582562766,595392813,622177588,656005682,679810446,719839535,765476886,812602498,791975666,810969337,871689097,918738017,935597598
